pub_doi,source-id,relation-type-id,data_doi,data_publisher,data_title,data_publication_year,data_authors
https://doi.org/10.1038/s41598-022-05442-1,datacite-crossref,is-referenced-by,10.5285/44c23778-4a73-4a8f-875f-89b23b91ecf8,Environmental Information Data Centre (EIDC),"Land Cover Map 2019 (land parcels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1007/s42991-022-00251-5,datacite-crossref,is-referenced-by,10.5285/44c23778-4a73-4a8f-875f-89b23b91ecf8,Environmental Information Data Centre (EIDC),"Land Cover Map 2019 (land parcels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.5194/hess-25-5355-2021,datacite-crossref,is-referenced-by,10.5285/505d1e0c-ab60-4a60-b448-68c5bbae403e,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km percentage target class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1088/1748-9326/ac810e,datacite-crossref,is-referenced-by,10.5285/505d1e0c-ab60-4a60-b448-68c5bbae403e,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km percentage target class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1080/21606544.2022.2062455,datacite-crossref,is-referenced-by,10.5285/2ab0b6d8-6558-46cf-9cf0-1e46b3587f13,Environmental Information Data Centre (EIDC),"Land Cover Map 2007 (vector, GB) v1.2",2014.0,"['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']"
https://doi.org/10.1017/eds.2022.14,datacite-crossref,is-referenced-by,10.5285/2ab0b6d8-6558-46cf-9cf0-1e46b3587f13,Environmental Information Data Centre (EIDC),"Land Cover Map 2007 (vector, GB) v1.2",2014.0,"['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']"
https://doi.org/10.1029/2019gl085142,datacite-crossref,is-referenced-by,10.5285/1957166d-7523-44f4-b279-aa5314163237,Environmental Information Data Centre (EIDC),Integrated Hydrological Units of the United Kingdom: Hydrometric Areas with Coastline,2014.0,['National River Flow Archive']
https://doi.org/10.1002/hyp.11476,datacite-crossref,is-referenced-by,10.5285/1957166d-7523-44f4-b279-aa5314163237,Environmental Information Data Centre (EIDC),Integrated Hydrological Units of the United Kingdom: Hydrometric Areas with Coastline,2014.0,['National River Flow Archive']
https://doi.org/10.1111/icad.12578,datacite-crossref,is-referenced-by,10.5285/0a7d65e8-8bc8-46e5-ab72-ee64ed851583,Environmental Information Data Centre (EIDC),Moth trends for Britain and Ireland from the Rothamsted Insect Survey light-trap network (1968 to 2016),2020.0,"['Harrower, C.A.', 'Bell, J.R.', 'Blumgart, D.', 'Botham, M.S.', 'Fox, R.', 'Isaac, N.J.B.', 'Roy, D.B.', 'Shortall, C.R.']"
https://doi.org/10.1007/s10531-022-02469-8,datacite-crossref,is-referenced-by,10.5285/0a7d65e8-8bc8-46e5-ab72-ee64ed851583,Environmental Information Data Centre (EIDC),Moth trends for Britain and Ireland from the Rothamsted Insect Survey light-trap network (1968 to 2016),2020.0,"['Harrower, C.A.', 'Bell, J.R.', 'Blumgart, D.', 'Botham, M.S.', 'Fox, R.', 'Isaac, N.J.B.', 'Roy, D.B.', 'Shortall, C.R.']"
https://doi.org/10.2478/jlecol-2018-0015,datacite-crossref,is-referenced-by,10.5285/5f0605e4-aa2a-48ab-b47c-bf5510823e8f,Environmental Information Data Centre (EIDC),ITE Land Classification of Great Britain 2007,2007.0,"['Bunce, R.G.H.', 'Barr, C.J.', 'Clarke, R.T.', 'Howard, D.C.', 'Scott, W.A.']"
https://doi.org/10.5194/essd-13-4155-2021,datacite-crossref,is-referenced-by,10.5285/5f0605e4-aa2a-48ab-b47c-bf5510823e8f,Environmental Information Data Centre (EIDC),ITE Land Classification of Great Britain 2007,2007.0,"['Bunce, R.G.H.', 'Barr, C.J.', 'Clarke, R.T.', 'Howard, D.C.', 'Scott, W.A.']"
https://doi.org/10.1289/isesisee.2018.o03.02.16,datacite-crossref,is-referenced-by,10.5285/6c6c9203-7333-4d96-88ab-78925e7a4e73,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (vector, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.5194/hess-26-1507-2022,datacite-crossref,is-referenced-by,10.5285/8344e4f3-d2ea-44f5-8afa-86d2987543a9,Environmental Information Data Centre (EIDC),Catchment attributes and hydro-meteorological timeseries for 671 catchments across Great Britain (CAMELS-GB),2020.0,"['Coxon, G.', 'Addor, N.', 'Bloomfield, J.P.', 'Freer, J.', 'Fry, M.', 'Hannaford, J.', 'Howden, N.J.K.', 'Lane, R.', 'Lewis, M.', 'Robinson, E.L.', 'Wagener, T.', 'Woods, R.']"
https://doi.org/10.5194/hess-26-3079-2022,datacite-crossref,is-referenced-by,10.5285/8344e4f3-d2ea-44f5-8afa-86d2987543a9,Environmental Information Data Centre (EIDC),Catchment attributes and hydro-meteorological timeseries for 671 catchments across Great Britain (CAMELS-GB),2020.0,"['Coxon, G.', 'Addor, N.', 'Bloomfield, J.P.', 'Freer, J.', 'Fry, M.', 'Hannaford, J.', 'Howden, N.J.K.', 'Lane, R.', 'Lewis, M.', 'Robinson, E.L.', 'Wagener, T.', 'Woods, R.']"
https://doi.org/10.1111/csp2.544,datacite-crossref,is-referenced-by,10.5285/7115bc48-3ab0-475d-84ae-fd3126c20984,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km percentage aggregate class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1038/s41559-022-01927-4,datacite-crossref,is-referenced-by,10.5285/7115bc48-3ab0-475d-84ae-fd3126c20984,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km percentage aggregate class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.5194/hess-23-4583-2019,datacite-crossref,is-referenced-by,10.5285/17b9c4f7-1c30-4b6f-b2fe-f7780159939c,Environmental Information Data Centre (EIDC),Historic Gridded Potential Evapotranspiration (PET) based on temperature-based equation McGuinness-Bordne calibrated for the UK (1891-2015),2017.0,"['Tanguy, M.', 'Prudhomme, C.', 'Smith, K.', 'Hannaford, J.']"
https://doi.org/10.5194/hess-23-4583-2019,datacite-crossref,is-referenced-by,10.5285/233090b2-1d14-4eb9-9f9c-3923ea2350ff,Environmental Information Data Centre (EIDC),Historic Gridded Standardised Precipitation Index for the United Kingdom 1862-2015 (generated using gamma distribution with standard period 1961-2010) v4,2017.0,"['Tanguy, M.', 'Fry, M.', 'Svensson, C.', 'Hannaford, J.']"
https://doi.org/10.5194/hess-23-4583-2019,datacite-crossref,is-referenced-by,10.5285/58ef13a9-539f-46e5-88ad-c89274191ff9,Environmental Information Data Centre (EIDC),Historic Standardised Streamflow Index (SSI) using Tweedie distribution with standard period 1961-2010 for 303 UK catchments (1891-2015),2018.0,"['Barker, L.J.', 'Smith, K.A.', 'Svensson, C.', 'Tanguy, M.', 'Hannaford, J.']"
https://doi.org/10.5194/essd-12-3021-2020,datacite-crossref,is-referenced-by,10.5285/ae02f4e8-9486-4b47-93ef-e49dd9ddecd4,Environmental Information Data Centre (EIDC),"A 'Reference Site' in the Chernobyl Exclusion Zone: radionuclide and stable element data, and estimated dose rates",2018.0,"['Beresford, N.A.', 'Gaschak, S.', 'Barnett, C.L.', 'Maksimenko, A.', 'Guliaichenko, E.', 'Wells, C.', 'Chaplow, J.S.']"
https://doi.org/10.5194/essd-12-3021-2020,datacite-crossref,is-referenced-by,10.5285/e40b53d4-6699-4557-bd55-10d196ece9ea,Environmental Information Data Centre (EIDC),Element and radionuclide concentrations in representative species of the ICRP's Reference Animals and Plants and associated soils from a forest in north-west England,2013.0,"['Barnett, C.L.', 'Beresford, N.A.', 'Walker, L.A.', 'Baxter, M.', 'Wells, C.', 'Copplestone, D.']"
https://doi.org/10.3354/meps14118,datacite-crossref,is-referenced-by,10.5285/03b62fd0-41e2-4355-9a06-1697117f0717,Environmental Information Data Centre (EIDC),Change in saltmarsh extent for six regions across Great Britain (1846-2016),2019.0,"['Ladd, C.J.T.', 'Duggan-Edwards, M.F.', 'Bouma, T.J.', 'Pagès, J.F.', 'Skov, M.W.']"
https://doi.org/10.1007/s10841-021-00358-z,datacite-crossref,is-referenced-by,10.5285/07896bb2-7078-468c-b56d-fb8b41d47065,Environmental Information Data Centre (EIDC),Countryside Survey 1998 vegetation plot data,2014.0,"['Barr, C.J.', 'Bunce, R.G.H.', 'Gillespie, M.K.', 'Howard, D.C.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Shield, E.R.', 'Smart, S.M.', 'Stuart, R.C.', 'Watkins, J.W. ', 'Wood, C.M.']"
https://doi.org/10.1289/isesisee.2018.o03.02.16,datacite-crossref,is-referenced-by,10.5285/0995e94d-6d42-40c1-8ed4-5090d82471e1,Environmental Information Data Centre (EIDC),UK gridded population 2011 based on Census 2011 and Land Cover Map 2015,2017.0,"['Reis, S.', 'Liska, T.', 'Steinle, S.', 'Carnell, E.', 'Leaver, D.', 'Roberts, E.', 'Vieno, M.', 'Beck, R.', 'Dragosits, U.']"
https://doi.org/10.1007/978-981-16-2377-6_54,datacite-crossref,is-referenced-by,10.5285/0ac6249c-a6f2-4147-8ae9-50d576e85fc5,Environmental Information Data Centre (EIDC),Land Classification of Cumbria 1975,2015.0,"['Bunce, R.G.H.', 'Smith, R.S.', 'Hill, M.O.']"
https://doi.org/10.1016/j.ecolind.2022.108610,datacite-crossref,is-referenced-by,10.5285/1d78e01a-a9c1-4371-8482-1c1b57d9661f,Environmental Information Data Centre (EIDC),"Land Cover Map 2007 (vector, GB)",2011.0,"['Morton, R.D.', 'Rowland, C.', 'Wood, C.', 'Meek, L.', 'Marston, G.', 'Smith, G.', 'Wadsworth, R.', 'Simpson, I.']"
https://doi.org/10.1080/00665983.2020.1769399,datacite-crossref,is-referenced-by,10.5285/1e050028-5c55-42f4-a0ea-c895d827b824,Environmental Information Data Centre (EIDC),Landscape area data 1998 [Countryside Survey],2016.0,"['Barr, C.J.', 'Bunce, R.G.H.', 'Clarke, R.T.', 'Gillespie, M.K.', 'Howard, D.C.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Scott, W.A.', 'Smart, S.M.', 'Stuart, R.C.', 'Watkins, J.W.', 'Wood, C.M.', 'Wright, S.M.']"
https://doi.org/10.2166/nh.2022.069,datacite-crossref,is-referenced-by,10.5285/26ce15dd-f994-40e0-8a09-5f257cc1f2ab,Environmental Information Data Centre (EIDC),Peak flow and probability of exceedance data for Grid-to-Grid modelled widespread flooding events across mainland GB from 1980-2010 and 2050-2080,2022.0,"['Griffin, A.', 'Kay, A.', 'Bell, V.A.', 'Stewart, E.J.', 'Sayer, P.', 'Carr, S.']"
https://doi.org/10.1007/s10841-021-00358-z,datacite-crossref,is-referenced-by,10.5285/26e79792-5ffc-4116-9ac7-72193dd7f191,Environmental Information Data Centre (EIDC),Countryside Survey 1990 vegetation plot data,2014.0,"['Barr, C.J.', 'Bunce, R.G.H.', 'Gillespie, M.K.', 'Hallam, C.J.', 'Howard, D.C.', 'Maskell, L.C.', 'Ness, M.J.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Stuart, R.C.', 'Wood, C.M.']"
https://doi.org/10.5194/hess-26-1755-2022,datacite-crossref,is-referenced-by,10.5285/2ab15bf0-ad08-415c-ba64-831168be7293,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2017) [CHESS-met],2020.0,"['Robinson, Emma L.', 'Blyth, E.M.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Rudd, A.C.']"
https://doi.org/10.1007/s10661-022-10118-4,datacite-crossref,is-referenced-by,10.5285/331659d7-da72-48a2-9b52-63c003557990,Environmental Information Data Centre (EIDC),High resolution water quality and flow monitoring data coupled with daily and storm samples from the Loddon catchment (Sept 2017-Sept 2018),2019.0,"['Hawkins, C.E', 'Kelly, T.J.', 'Loewenthal, M.', 'Smith, R.', 'Dudley, A.', 'Leggatt, A.', 'Dowman, S.', 'Oliver, R.G.', 'Collins, C.D.', 'Clark, J.M.']"
https://doi.org/10.1038/s41559-022-01927-4,datacite-crossref,is-referenced-by,10.5285/362feaea-0ccf-4a45-b11f-980c6b89a858,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km percentage aggregate class, N. Ireland)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1007/s10841-021-00360-5,datacite-crossref,is-referenced-by,10.5285/37cc9541-0e15-4fb8-97ea-685f306228d5,Environmental Information Data Centre (EIDC),United Kingdom Butterfly Monitoring Scheme: collated indices 2018,2019.0,"['Botham, M.S.', 'Brereton, T.', 'Harris, S.', 'Harrower, C.', 'Middlebrook, I.', 'Randle, Z.', 'Roy, D.B.']"
https://doi.org/10.1016/j.jhydrol.2022.128173,datacite-crossref,is-referenced-by,10.5285/4482fa14-aee2-4c7f-9c62-a08dc9704051,Environmental Information Data Centre (EIDC),Major ion and nutrient data from rivers [LOIS],2013.0,"['Leach, D.', 'Neal, M.', 'Bachiller-Jareno, N.', 'Tindall, I.', 'Moore, R.']"
https://doi.org/10.1073/pnas.2011204118,datacite-crossref,is-referenced-by,10.5285/5bf972a8-c9a3-4721-8089-552dfe3ff124,Environmental Information Data Centre (EIDC),"Projected national-level climate change impacts on terrestrial mammals and birds, and projected global transboundary range shifts by 2070",2021.0,"['Titley, M.A. ', 'Willis, S.G. ']"
https://doi.org/10.1038/s41598-021-98735-w,datacite-crossref,is-referenced-by,10.5285/5dd624a9-55c9-4cc0-b366-d335991073c7,Environmental Information Data Centre (EIDC),Model estimates of topsoil pH and bulk density [Countryside Survey],2012.0,"['Henrys, P.A.', 'Keith, A.M.', 'Robinson, D.A.', 'Emmett, B.A.']"
https://doi.org/10.1016/j.crm.2022.100439,datacite-crossref,is-referenced-by,10.5285/643eb5a9-9707-4fbb-ae76-e8e53271d1a0,Environmental Information Data Centre (EIDC),"Land Cover Map 2019 (20m classified pixels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.5194/bg-18-4059-2021,datacite-crossref,is-referenced-by,10.5285/657f420e-f956-4c33-b7d6-98c7a18aa07a,Environmental Information Data Centre (EIDC),"A time-series of strains in response to wind measured on 19 trees in Danum Valley, Malaysia",2018.0,"['Jackson, T.']"
https://doi.org/10.1007/s10841-021-00358-z,datacite-crossref,is-referenced-by,10.5285/67bbfabb-d981-4ced-b7e7-225205de9c96,Environmental Information Data Centre (EIDC),Countryside Survey 1978 vegetation plot data,2014.0,"['Barr, C.J.', 'Bunce, R.G.H.', 'Smart, S.M.', 'Whittaker, H.A.']"
https://doi.org/10.1038/s42003-020-01562-4,datacite-crossref,is-referenced-by,10.5285/67bbfabb-d981-4ced-b7e7-225205de9c96,Environmental Information Data Centre (EIDC),Countryside Survey 1978 vegetation plot data,2014.0,"['Barr, C.J.', 'Bunce, R.G.H.', 'Smart, S.M.', 'Whittaker, H.A.']"
https://doi.org/10.1007/978-3-030-80060-4_8,datacite-crossref,is-referenced-by,10.5285/69402002-1676-4de9-a04e-d17e827db93c,Environmental Information Data Centre (EIDC),Nectar sugar values of common British plant species [AgriLand],2015.0,"['Baude, M.', 'Kunin, W.E.', 'Memmott, J.']"
https://doi.org/10.5194/essd-12-2423-2020,datacite-crossref,is-referenced-by,10.5285/6aeba247-52d1-4e84-949f-603742af40c1,Environmental Information Data Centre (EIDC),Eurasian pollen data from 21 kiloannum to the present,2016.0,"['Binney, H.A.', 'Lozhkin, A.', 'Anderson, P', 'Andreev, A.', 'Bezrukova, E.', 'Blyakharchuk, T.', 'Jankovska, V.', 'Khazhina, I.', 'Krivonogov, S.', 'Kremenetski, K.', 'Novenko, E.', 'Ryabogina, N.', 'Solovieva, N.', 'Zernitzkaya, V.']"
https://doi.org/10.5194/gmd-12-1909-2019,datacite-crossref,is-referenced-by,10.5285/6b0c4358-2bf3-4924-aa8f-793d468b92be,Environmental Information Data Centre (EIDC),High-resolution global topographic index values,2015.0,"['Marthews, T.R.', 'Dadson, S.J.', 'Lehner, B.', 'Abele, S.', 'Gedney, N.']"
https://doi.org/10.1098/rspb.2021.2142,datacite-crossref,is-referenced-by,10.5285/6d8d5cb5-bd54-4da7-903a-15bd4bbd531b,Environmental Information Data Centre (EIDC),Plant-pollinator interactions database for construction of potential networks,2018.0,"['Redhead, J.W.', 'Coombes, C.F.', 'Dean, H.J.', 'Dyer, R.', 'Oliver, T.H.', 'Pocock, M.J.O.', 'Rorke, S.L.', 'Vanbergen, A.J.', 'Woodcock, B.A.', 'Pywell, R.F.']"
https://doi.org/10.1111/icad.12438,datacite-crossref,is-referenced-by,10.5285/711c8dc1-0f4e-42ad-a703-8b5d19c92247,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km dominant aggregate class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1007/978-94-024-2101-9_4,datacite-crossref,is-referenced-by,10.5285/782ec845-2135-4698-8881-b38823e533bf,Environmental Information Data Centre (EIDC),Spatial datasets of radionuclide contamination in the Ukrainian Chernobyl Exclusion Zone,2017.0,"['Kashparov, V.', 'Levchuk, S.', 'Zhurba, M.', 'Protsak, V.', 'Khomutinin, Yu.', 'Beresford, N.A.', 'Chaplow, J.S.']"
https://doi.org/10.5194/gmd-15-1913-2022,datacite-crossref,is-referenced-by,10.5285/789bea37-0450-4822-9857-3dc848feb937,Environmental Information Data Centre (EIDC),"Gross Primary Productivity simulations of Great Britain for emulation, 2001-2010 from JULES land surface model",2021.0,"['Baker, E.', 'Harper, A.', 'Williamson, D.', 'Challenor, P.']"
https://doi.org/10.5194/hess-23-4367-2019,datacite-crossref,is-referenced-by,10.5285/794c609b-da62-4a42-a4c1-267219865bb1,Environmental Information Data Centre (EIDC),Plynlimon research catchment hydrochemistry (2011-2016),2017.0,"['Norris, D.A.', 'Harvey, R.', 'Winterbourn, J.M.', 'Hughes, S.', 'Lebron, I.', 'Thacker, S.A.', 'Lawlor, A.J.', 'Carter, H.T.', 'Patel, M.', 'Keenan, P.O.', 'Pereira, M.G.', 'Cosby, B.J.', 'Reynolds, B.', 'Grant, S.J.', 'Pomeroy, I.', 'Hinton, C.', 'Spinney, K.', 'Peters, T.D.', 'Callahan, B.']"
https://doi.org/10.1088/1748-9326/ac9705,datacite-crossref,is-referenced-by,10.5285/7e35e760-0ca2-4290-8970-464ead03055d,Environmental Information Data Centre (EIDC),"Water chemistry from the Red River Delta, Vietnam, 2018 to 2020",2022.0,"['McGowan, S.', 'Salgado, J.']"
https://doi.org/10.5445/ir/1000070076,datacite-related,is-referenced-by,10.5285/7e6e6955-a9d7-4f8a-961e-3fa3d56d0ead,Environmental Information Data Centre (EIDC),"Carbon and nitrogen flux, meteorological, management and soil data from a grazed, cut and fertilised temperate grassland in south east Scotland",2017.0,"['Jones, S.K.', 'Helfter, C.', 'Anderson, M.', 'Coyle, M.', 'Campbell, C.', 'Famulari, D.', 'Di Marco, C.', 'van Dijk, N.', 'Tang, Y.S.', 'Topp, C.F.E.', 'Kiese, R.', 'Kindler, R.', 'Siemens, J.', 'Schrumpf, M.', 'Kaiser, K.', 'Nemitz, E.', 'Levy, P.E.', 'Rees, R.M.', 'Sutton, M.A.', 'Skiba, U.M.']"
https://doi.org/10.17863/cam.57468,datacite-related,is-referenced-by,10.5285/86f17d61-141f-4500-9aa5-26a82aef0b33,Environmental Information Data Centre (EIDC),"Flow velocity, discharge, and suspended sediment compositions of the Irrawaddy and Salween Rivers, 2017-2019",2020.0,"['Baronas, J.J.', 'Tipper, E.T.', 'Bickle, M.J.', 'Stevenson, E.I.', 'Hilton, R.G.']"
https://doi.org/10.1007/s10651-020-00471-3,datacite-crossref,is-referenced-by,10.5285/8cfd9a2a-8b68-40c6-94a1-be8e02e869c1,Environmental Information Data Centre (EIDC),"Coastal Biodiversity and Ecosystem Service Sustainability (CBESS) eddy covariance flux data for Abbotts Hall, Essex",2016.0,"['Hill, T.', 'Chocholek, M.']"
https://doi.org/10.1016/j.isprsjprs.2022.05.007,datacite-crossref,is-referenced-by,10.5285/8e483692-3b65-41d2-a7fd-5a3cd589a71c,Environmental Information Data Centre (EIDC),"Digital elevation models and bathymetry data of Tsho Rolpa glacier lake, Nepal, 2019",2021.0,"['Maharjan, S.B.', 'Joshi, S.', 'Peppa, M.V.', 'Xiao, W.', 'Liang, Q.']"
https://doi.org/10.3390/su132313030,datacite-crossref,is-referenced-by,10.5285/97c65c35-1db5-49d5-8ee0-ae5c7b699634,Environmental Information Data Centre (EIDC),Scenarios of future land use change in Mozambique (2014 and 2015),2018.0,"['Zorrilla-Miras, P.', 'Matediane, J.', 'Mahamane, M.', 'Nhantumbo, I.', 'Varela, R.', 'Metzger, M.J.', 'Patenaude, G.']"
https://doi.org/10.5194/essd-7-203-2015,datacite-crossref,is-referenced-by,10.5285/ab320e08-faf5-48e1-9ec9-77a213d2907f,Environmental Information Data Centre (EIDC),ITE Land Classification of Great Britain 1990,1990.0,"['Bunce, R.G.H.', 'Barr, C.J.', 'Clarke, R.T.', 'Howard, D.C.', 'Lane, A.M.J.']"
https://doi.org/10.5194/essd-10-1637-2018,datacite-crossref,is-referenced-by,10.5285/abe4dd7c-a340-4595-a57f-8c1446ff7656,Environmental Information Data Centre (EIDC),"Hourly physical and nutrient monitoring data for The Cut, Berkshire (2010-2012)",2015.0,"['Bowes, M.J.', 'Gozzard, E.', 'Newman, J.', 'Loewenthal, M.', 'Halliday, S.', 'Skeffington, R.A.', 'Jarvie, H.P.', 'Wade, A.', 'Palmer-Felgate, E.']"
https://doi.org/10.1144/qjegh2021-104,datacite-crossref,is-referenced-by,10.5285/ada39609-ddec-4cbe-85c2-4fdd6bd774d7,Environmental Information Data Centre (EIDC),Cleaned UK rainfall chemistry data (1986-2011),2014.0,"['Cape, John Neil', 'Smith, R.I.', 'Leaver, D.S.']"
https://doi.org/10.1007/s12665-022-10721-1,datacite-crossref,is-referenced-by,10.5285/b5c190e4-e35d-40ea-8fbe-598da03a1185,Environmental Information Data Centre (EIDC),Daily and sub-daily hydrometeorological and soil data (2013-2019) [COSMOS-UK],2021.0,"['Stanley, S.', 'Antoniou, V.', 'Askquith-Ellis, A.', 'Ball, L.A.', 'Bennett, E.S.', 'Blake, J.R.', 'Boorman, D.B.', 'Brooks, M.', 'Clarke, M.', 'Cooper, H.M.', 'Cowan, N.', 'Cumming, A.', 'Evans, J.G.', 'Farrand, P.', 'Fry, M.', 'Hitt, O.E.', 'Lord, W.D.', 'Morrison, R.', 'Nash, G.V.', 'Rylett, D.', 'Scarlett, P.M.', 'Swain, O.D.', 'Szczykulska, M.', 'Thornton, J.L.', 'Trill, E.J.', 'Warwick, A.C.', 'Winterbourn, J.B.']"
https://doi.org/10.1002/ieam.1825,datacite-crossref,is-referenced-by,10.5285/b95c2ea7-47d2-4816-b942-68779c59bc4d,Environmental Information Data Centre (EIDC),A database of radionuclide biological half-life values for wildlife,2015.0,"['Beresford, N.A.', 'Beaugelin-Seiller, K.', 'Wells, C.', 'Vives-Lynch, S.', 'Vives i Batlle, J.', 'Wood, M.D.', 'Tagami, K.', 'Real, A.', 'Burgos, J.', 'Fesenko, S.', 'Cujic, M.', 'Kryshev, A.', 'Pachal, N.', 'Su, B.S.', 'Barnett, C.L.', 'Uchida, S.', 'Hinton, T.', 'Mihalík, J.', 'Stark, K.', 'Willrodt, C.', 'Chaplow, J.S.']"
https://doi.org/10.1038/s41598-020-62842-x,datacite-crossref,is-referenced-by,10.5285/bd24da1f-0761-4564-8dd8-dfd71a559a71,Environmental Information Data Centre (EIDC),Activity data from common guillemots from the Isle of May during the 2005-2006 annual cycle,2020.0,"['Dunn, R.E.', 'Daunt, F.', 'Wanless, S.', 'Harris, M.P.', 'Green, J.A.']"
https://doi.org/10.3390/ijgi11030177,datacite-crossref,is-referenced-by,10.5285/bb15e200-9349-403c-bda9-b430093807c7,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (25m raster, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1016/j.agrformet.2022.109159,datacite-crossref,is-referenced-by,10.5285/c3884aa0-b083-469d-8a0d-fdbbb79aff05,Environmental Information Data Centre (EIDC),"Soil profile and chemistry data in the Ankeniheny Zahamena forest corridor, Madagascar",2017.0,"['Razakamanarivo, H.', 'Razafimbelo, T.', 'Andriamananjara, A.', 'Rianahary, A.', 'Razafindrakoto, M.', 'Harinirina, A.']"
https://doi.org/10.1007/s10113-022-01963-7,datacite-crossref,is-referenced-by,10.5285/c4035f3d-d93e-4d63-a8f3-b00096f597f5,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km dominant target class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1007/s10980-021-01307-6,datacite-crossref,is-referenced-by,10.5285/c4806e25-5325-4b01-8066-91a8fb55eb41,Environmental Information Data Centre (EIDC),"Point count survey data for birds in the east of England, UK, in 2013",2018.0,"['Plummer, K.E.', 'Siriwardena, G.M.']"
https://doi.org/10.5194/bg-19-5521-2022,datacite-crossref,is-referenced-by,10.5285/c5e72461-c61f-4800-8bbf-95c85f74c416,Environmental Information Data Centre (EIDC),"High temporal resolution meteorology and soil physics observations from INCOMPASS land surface stations in India, 2016 to 2018",2019.0,"['Morrison, R.', 'Angadi, S.S.', 'Cooper, H.M.', 'Evans, J.G.', 'Rees, G. ', 'Sekhar, M.', 'Taylor, C.', 'Tripathi, S.N.', 'Turner, A.G.']"
https://doi.org/10.1088/1748-9326/ac15cd,datacite-crossref,is-referenced-by,10.5285/c7148c20-c6b3-43e1-9f99-b6e38e4dfdaf,Environmental Information Data Centre (EIDC),Past deforestation (2000-2018) and future deforestation probability (2019-2053) for Wallacea,2021.0,"['Voigt, M.', 'Supriatna, J.', 'Deere, N.J.', 'Kastanya, A.', 'Mitchell, S.L.', 'Rosa, I.M.D.', 'Santika, T.', 'Siregar, R.', 'Tasirin, J.S.', 'Widyanto, A. ', 'Winarni, N.L.', 'Zakaria, Z.', 'Mumbunan, S.', 'Davies, Z.G.', 'Struebig, M.J.']"
https://doi.org/10.1016/j.ecolind.2022.108878,datacite-crossref,is-referenced-by,10.5285/c72ab043-1b02-42c9-94e8-c1cae42b3dc8,Environmental Information Data Centre (EIDC),"Long-term monitoring of vegetation in exclosure and grazing plots at Moor House National Nature Reserve, 1953-2016",2020.0,"['Rose, R.J.', 'Marrs, R.H.', ""O'Reilly, J."", 'Furness, M.', 'Wood, C.M.']"
